Epoch,Loss,Accuracy
210,1.3184163868427277,0.5161237571951858
211,1.3162225186824799,0.517077664399093
212,1.3149490058422089,0.5177753793825223
213,1.3210408687591553,0.5141995900924472
214,1.3232702910900116,0.513371053549625
215,1.3161509931087494,0.5159711320425606
216,1.3140689432621002,0.5180642769928484
217,1.3100216090679169,0.5194106488749346
218,1.3095263242721558,0.5195905285190999
219,1.3063935935497284,0.5214274812489098
220,1.3051811158657074,0.5215146956218385
221,1.3043406009674072,0.521852651316937
222,1.3027692437171936,0.5223050758765044
223,1.3027126491069794,0.5217381824524682
224,1.3047027289867401,0.5210622710622711
225,1.3036012649536133,0.5213838740624455
226,1.3025783896446228,0.5219126111983254
227,1.3020552396774292,0.5218308477237049
228,1.2962380647659302,0.5247688819117391
229,1.296118587255478,0.5242673992673993
230,1.2946718335151672,0.5255810657596371
231,1.2962783575057983,0.5243164573521716
232,1.2924796044826508,0.5261098028955172
233,1.2925918400287628,0.5261207046921332
234,1.2888645827770233,0.527537938252224
235,1.2891546189785004,0.5268293214721786
236,1.2859848141670227,0.5286771759986045
237,1.2866216897964478,0.5282083987441131
238,1.286569207906723,0.5286717251002965
239,1.2960283160209656,0.5240330106401535
240,1.2853265702724457,0.5282847113204256
241,1.2866266369819641,0.5279140502354788
242,1.2816666066646576,0.5299036281179138
243,1.2794490158557892,0.5315661521018664
244,1.2786658704280853,0.5303669544740973
245,1.2755220234394073,0.5322475143903715
246,1.2744892537593842,0.5332123233908949
247,1.2729897797107697,0.5334412611198326
248,1.2718327939510345,0.5336701988487703
249,1.2713005542755127,0.5342588958660387
250,1.271676927804947,0.5340081545438689
251,1.2698672711849213,0.5346622623408338
252,1.2668383717536926,0.5358233036804465
253,1.2669029235839844,0.5354798970870399
254,1.2706078886985779,0.5343515611372754
255,1.2740002274513245,0.5326835862550148
256,1.2675475180149078,0.5349293563579278
257,1.2670163810253143,0.5351637449851736
258,1.26256862282753,0.537736568986569
259,1.264574021100998,0.5362430228501657
260,1.2601644396781921,0.5381235827664399
261,1.2586922347545624,0.5388212977498692
262,1.2584639191627502,0.5388812576312576
263,1.2586638629436493,0.5389848246991105
264,1.2558043003082275,0.5403693528693528
265,1.256407767534256,0.5395135618349904
266,1.2552004158496857,0.539589874411303
267,1.2525456845760345,0.5414922379208094
268,1.2542483806610107,0.540380254665969
269,1.2522754073143005,0.5416503139717426
270,1.2523115873336792,0.5413832199546486
271,1.2507670521736145,0.5418683499040642
272,1.2467638850212097,0.5433891505320076
273,1.2487510740756989,0.5430130385487528
274,1.2444437146186829,0.5452097505668935
275,1.245847910642624,0.5441359236002093
276,1.2462485432624817,0.5435417756846328
277,1.247728317975998,0.5428822169893599
278,1.2408271729946136,0.5462617739403454
279,1.2399454414844513,0.5465125152625152
280,1.2419979274272919,0.5458038984824699
281,1.2381799221038818,0.5476354003139717
282,1.235518753528595,0.5485347985347986
283,1.2363088130950928,0.5485838566195709
284,1.235530436038971,0.548720129077272
285,1.2342022359371185,0.5492761207046921
286,1.2340787947177887,0.5490199284842142
287,1.2322510778903961,0.5496467817896389
288,1.2333296537399292,0.5491343973486831
289,1.2340184450149536,0.5483549188906331
290,1.2277478873729706,0.5517453776382348
291,1.2277682721614838,0.5517617303331589
292,1.2260855436325073,0.5524103872318158
293,1.233171284198761,0.5487092272806559
294,1.2360681891441345,0.5466923949066806
295,1.2258199453353882,0.5518761991976278
296,1.2294479608535767,0.550458965637537
297,1.2214000821113586,0.5539584423512995
298,1.2225911617279053,0.5533969998255712
299,1.2194680273532867,0.5548142333856619
300,1.2178427278995514,0.5554574393860108
301,1.2192695140838623,0.5546997645211931
302,1.223844289779663,0.5528682626896912
303,1.2201173603534698,0.5541764782836212
304,1.2151168286800385,0.556411346589918
305,1.2168068885803223,0.5562641723356009
306,1.2127903997898102,0.5576268969126112
307,1.2114648222923279,0.5578503837432409
308,1.2114597856998444,0.5582537502180359
309,1.2089252471923828,0.5590986394557823
310,1.2108076512813568,0.5570436507936508
311,1.2183107137680054,0.5538439734868307
312,1.2140970528125763,0.5552612070469213
313,1.2086262702941895,0.5587497819640677
314,1.2102891206741333,0.5575124280481424
315,1.2070391774177551,0.5595129077271934
316,1.2064235210418701,0.5596164747950462
317,1.202882558107376,0.5610827664399093
318,1.2027420103549957,0.5608265742194314
319,1.2019647359848022,0.5616224053724054
320,1.1988877058029175,0.56302873713588
321,1.1977999806404114,0.5634484563055991
322,1.197599619626999,0.5636392377463806
323,1.1979476809501648,0.5630832461189604
324,1.2050655484199524,0.5593711843711844
325,1.2014630436897278,0.561562445491017
326,1.198415756225586,0.5625163526949242
327,1.1984361708164215,0.5624618437118437
328,1.1928896009922028,0.5653562707134135
329,1.193444311618805,0.5648874934589221
330,1.1913821995258331,0.5662883743240886
331,1.1938858330249786,0.564609497645212
332,1.1970469057559967,0.5627943485086342
333,1.191970407962799,0.5647730245944532
334,1.1879821419715881,0.5674385138670853
335,1.1899326145648956,0.5654380341880342
336,1.1881977319717407,0.5660921419849991
337,1.1862254440784454,0.5679781527995814
338,1.1830499172210693,0.5696733821733821
339,1.1828102469444275,0.5694498953427525
340,1.184357911348343,0.5685559480202337
341,1.187496155500412,0.5673240450026165
342,1.183592677116394,0.5680326617826618
343,1.1794413626194,0.570572780394209
344,1.1803642213344574,0.5701040031397174
345,1.180584192276001,0.5698205564276992
346,1.1785499453544617,0.5706109366823653
347,1.178869903087616,0.5704746642246642
348,1.1771423816680908,0.5717229199372057
349,1.1756844222545624,0.5720717774289202
350,1.1739657819271088,0.5728785103785103
351,1.1736985445022583,0.5728021978021978
352,1.1734453737735748,0.572840354090354
353,1.1698738634586334,0.5749607535321821
354,1.172667235136032,0.5731510552939124
355,1.18158820271492,0.5682016396302111
356,1.1803801953792572,0.5691337432408861
357,1.1744022965431213,0.5718046834118262
358,1.1721746027469635,0.5733854439211582
359,1.1732729375362396,0.5722080498866213
360,1.1659144759178162,0.5762090092447235
361,1.1663084924221039,0.5760509331937903
362,1.1636155545711517,0.5772501308215594
363,1.1637143790721893,0.5770538984824699
364,1.1660951375961304,0.5748299319727891
365,1.167687326669693,0.5739577882435025
366,1.1613054275512695,0.5781549799406942
367,1.158951759338379,0.5793269230769231
368,1.1609032452106476,0.5779641984999128
369,1.1636109054088593,0.5762144601430316
370,1.1575480997562408,0.5793214721786151
371,1.1553333401679993,0.5810221524507239
372,1.1587791442871094,0.5786455607884179
373,1.160778522491455,0.5767322954822954
374,1.1679345667362213,0.5740722571079714
375,1.1584104895591736,0.5784602302459445
376,1.1582663357257843,0.5788744985173556
377,1.1553120613098145,0.5794795482295483
378,1.1539919972419739,0.5811148177219606
379,1.1525939404964447,0.58156179138322
380,1.1511049270629883,0.581965157858015
381,1.1493214070796967,0.5829517704517705
382,1.1484571993350983,0.5830498866213152
383,1.1479243636131287,0.5837857578929008
384,1.145447999238968,0.5848486830629688
385,1.1444913744926453,0.5854428309785452
386,1.1470604240894318,0.5840037938252224
387,1.1540618538856506,0.579844758416187
388,1.14583221077919,0.5843908076050933
389,1.1417780220508575,0.5862604657247514
390,1.143103539943695,0.5853501657073086
391,1.1448050737380981,0.5846960579103436
392,1.144664853811264,0.5847723704866562
393,1.1413491368293762,0.5858189429618001
394,1.1412142217159271,0.5860151753008895
395,1.146722823381424,0.5824339351125065
396,1.1454019844532013,0.5832406680620966
397,1.1362959146499634,0.5887896825396826
398,1.1379104554653168,0.5871871184371185
399,1.1373730599880219,0.5873506453863597
400,1.1357262432575226,0.5886316064887493
401,1.1431405246257782,0.5840964590964591
402,1.146023154258728,0.5829681231466946
403,1.13360795378685,0.5889150532007675
404,1.1380301713943481,0.5861841531484389
405,1.1331330835819244,0.5894056340484912
406,1.1345214247703552,0.5880374585731729
407,1.1291700601577759,0.5916732077446363
408,1.130034178495407,0.5902886795743939
409,1.1326822340488434,0.5884898831327403
410,1.1301626563072205,0.5907193005407291
411,1.1272935271263123,0.5917386185243328
412,1.1284148395061493,0.5910027472527473
413,1.1268069744110107,0.5922837083551369
414,1.1310005187988281,0.5899888801674515
415,1.1320205926895142,0.5892530088958661
416,1.126258134841919,0.5913188993546137
417,1.1228629052639008,0.5935537676609105
418,1.1236859560012817,0.5932267137624281
419,1.1242342591285706,0.5921256323042038
420,1.1204967200756073,0.5950527646956218
421,1.1189332604408264,0.5957613814756672
422,1.119627833366394,0.5949164922379208
423,1.1256220638751984,0.5916895604395604
424,1.1229954659938812,0.5931613029827315
425,1.1214983463287354,0.5938590179661608
426,1.1211106479167938,0.5932376155590441
427,1.1150915324687958,0.5964863509506366
428,1.1158322989940643,0.59614294435723
429,1.1175755262374878,0.5950909209837781
430,1.1166242361068726,0.5958431449502878
431,1.1187181174755096,0.5949219431362288
432,1.1202516853809357,0.5928342490842491
433,1.1115899085998535,0.5980943659515088
434,1.1130212545394897,0.5969006192220478
435,1.1115604639053345,0.5976419413919414
436,1.1088902354240417,0.5997786935286935
437,1.1148196458816528,0.5960230245944532
438,1.1144811511039734,0.5962138060352347
439,1.1094857454299927,0.5987321210535497
440,1.1090720295906067,0.5986285539856968
441,1.1074014008045197,0.6000839438339438
442,1.1115446090698242,0.5972876330019187
443,1.105845332145691,0.6006835426478284
444,1.105294018983841,0.6002856270713414
445,1.1026729941368103,0.6022152450723879
446,1.1032929718494415,0.6017628205128205
447,1.1106975674629211,0.5972930839002267
448,1.1093599200248718,0.5976473922902494
449,1.1074255108833313,0.5978708791208791
450,1.1041364669799805,0.600629033664748
451,1.1046791076660156,0.6000730420373277
452,1.099548578262329,0.6020953253096111
453,1.1020020246505737,0.6009615384615384
454,1.098926693201065,0.6034471480900052
455,1.096161961555481,0.6046626984126984
456,1.0984993278980255,0.6031309959881388
457,1.095575898885727,0.6044119570905285
458,1.0947954654693604,0.605000654107797
459,1.0995728969573975,0.6027712366998081
460,1.1089853048324585,0.5971077533577533
461,1.0953286290168762,0.6034580498866213
462,1.1028270423412323,0.6004055468341183
463,1.095627248287201,0.6033490319204605
464,1.095384031534195,0.6032454648526077
465,1.0912209451198578,0.6060962846677133
466,1.0890454351902008,0.6071919152276295
467,1.0875676274299622,0.6080858625501483
468,1.0877263844013214,0.6077424559567417
469,1.0902212858200073,0.6059763649049363
470,1.0945581495761871,0.6032672684458399
471,1.09400075674057,0.6038777690563405
472,1.0888871252536774,0.606586865515437
473,1.0847696959972382,0.6084892290249433
474,1.0848484635353088,0.6083202511773941
475,1.0877929627895355,0.6064996511425083
476,1.0847148597240448,0.6082548403976975
477,1.082164227962494,0.6094921943136229
478,1.0876649022102356,0.6063470259898831
479,1.0903518795967102,0.6054203732775162
480,1.087224692106247,0.6064069858712716
481,1.0810256600379944,0.6095685068899355
482,1.0823262929916382,0.6092687074829932
483,1.0804450809955597,0.609906462585034
484,1.0774708688259125,0.6113782051282052
485,1.0820664763450623,0.6087890284318855
486,1.0848162770271301,0.6070392900750043
487,1.0781952142715454,0.6106096284667714
488,1.0798919796943665,0.6094703907203908
489,1.081442266702652,0.6085328362114076
490,1.0759283602237701,0.6113673033315891
491,1.0813936293125153,0.6082657421943136
492,1.075570523738861,0.6116180446537589
493,1.0777354836463928,0.6100917931275074
494,1.0886514782905579,0.6042429792429792
495,1.0929806530475616,0.6023460666317809
496,1.0776152610778809,0.6094703907203908
497,1.0789753198623657,0.6088653410081981
498,1.076307237148285,0.6103534362462933
499,1.0721048712730408,0.612419326705041
500,1.0705391764640808,0.6135694662480377
501,1.3407086730003357,0.5382053462410605
502,1.0933215916156769,0.6016429007500436
503,1.0852404236793518,0.6054421768707483
504,1.0785898268222809,0.6089416535845107
505,1.072403907775879,0.6114054596197454
506,1.070165067911148,0.6134658991801849
507,1.0670108795166016,0.6153573608930751
508,1.0660501718521118,0.6155535932321646
509,1.0635868608951569,0.6164420896563754
510,1.0624676644802094,0.6173796441653584
511,1.061469852924347,0.6173523896738182
512,1.0620143413543701,0.6171616082330368
513,1.066804200410843,0.6148286237571952
514,1.0718676149845123,0.6116998081283795
515,1.0619303286075592,0.616523853130996
516,1.0596083998680115,0.6185188819117391
517,1.0646320283412933,0.6152265393336822
518,1.0639467537403107,0.6159460579103436
519,1.0589150786399841,0.6184316675388104
520,1.057373046875,0.6191184807256236
521,1.0610440075397491,0.6173087824873539
522,1.0617185235023499,0.6165674603174603
523,1.0568503737449646,0.618900444793302
524,1.0559256374835968,0.6194945927088784
525,1.059259444475174,0.617853872318158
526,1.0590387880802155,0.6174832112332113
527,1.05571648478508,0.6195981597767312
528,1.0621332228183746,0.6161477411477412
529,1.0632579922676086,0.6150412087912088
530,1.055251568555832,0.6189276992848421
531,1.0552895069122314,0.619172989708704
532,1.051794946193695,0.6212007238792953
533,1.0583016276359558,0.6174287022501308
534,1.061206728219986,0.6151774812489098
535,1.0549733340740204,0.6188186813186813
536,1.050200194120407,0.6213806035234607
537,1.052527755498886,0.6198598028955172
538,1.0522950887680054,0.6198925082853655
539,1.0497819185256958,0.6216040903540904
540,1.0522377490997314,0.619701726844584
541,1.0548456609249115,0.6191021280306994
542,1.0518277287483215,0.6201705040990755
543,1.046921193599701,0.6225798011512297
544,1.04664346575737,0.6230213239141811
545,1.0490383505821228,0.6217022065236351
546,1.0469546616077423,0.6226397610326182
547,1.0470285713672638,0.6226452119309263
548,1.0537205040454865,0.6188350340136054
549,1.047186553478241,0.6229831676260248
550,1.0407843887805939,0.6261664922379208
551,1.044879674911499,0.6237353915925344
552,1.0466740727424622,0.6223345107273679
553,1.0522552132606506,0.6192165968951683
554,1.0457145869731903,0.6227869352869353
555,1.0397995114326477,0.6265753096110239
556,1.043628066778183,0.6236645299145299
557,1.0404106676578522,0.6256268533054248
558,1.0397779643535614,0.6259048491191348
559,1.0364048182964325,0.6279489359846503
560,1.03528892993927,0.6285430839002267
561,1.0388711094856262,0.6261010814582243
562,1.0472276508808136,0.6210426478283622
563,1.0438082218170166,0.6229123059480203
564,1.0416413843631744,0.6234464939822083
565,1.0409377217292786,0.6233265742194314
566,1.0344737470149994,0.6282759898831327
567,1.0334112048149109,0.628303244374673
568,1.031257450580597,0.6297858887144602
569,1.0317873060703278,0.6298022414093842
570,1.0368881821632385,0.6266516221873365
571,1.0452067852020264,0.6215877376591662
572,1.039673537015915,0.6241714634571778
573,1.036660611629486,0.6259975143903715
574,1.0344156920909882,0.6269405197976626
575,1.033274531364441,0.6274801587301587
576,1.030657410621643,0.6292571515785802
577,1.0351504981517792,0.6264117826617827
578,1.0325630605220795,0.6279816413744985
579,1.0379841327667236,0.6253706610849468
580,1.031827449798584,0.6286412000697715
581,1.027326077222824,0.6302056078841793
582,1.0268126428127289,0.6312412785627072
583,1.0308232009410858,0.6284122623408338
584,1.0333211719989777,0.6270277341705913
585,1.0258823931217194,0.6310123408337694
586,1.0240767002105713,0.6324622797837084
587,1.0284164547920227,0.6297586342229199
588,1.0276081264019012,0.6306525815454387
589,1.0222724080085754,0.6335361067503925
590,1.0213411152362823,0.6334652450723879
591,1.0234244763851166,0.6316937031222746
592,1.0268524885177612,0.6291263300191872
593,1.0255948305130005,0.6301292953078668
594,1.0201952159404755,0.6331109366823653
595,1.0194718837738037,0.6340757456828885
596,1.0322179198265076,0.6274420024420024
597,1.041130244731903,0.62260705564277
598,1.024354338645935,0.6309850863422292
599,1.0275153517723083,0.6291862899005756
600,1.0220457315444946,0.6315955869527298
601,1.021799921989441,0.6317863683935112
602,1.0164947509765625,0.6355256846328274
603,1.0187825858592987,0.6335252049537764
604,1.0144430100917816,0.6358799930228501
605,1.0177678763866425,0.6338086516657945
606,1.0226138532161713,0.6317972701901273
607,1.0251592695713043,0.6302056078841793
608,1.014609843492508,0.6357764259549974
609,1.0140068531036377,0.6364250828536543
610,1.01426962018013,0.6360816762602477
611,1.0137405395507812,0.6363378684807256
612,1.0154101252555847,0.6352040816326531
613,1.0165798664093018,0.6340757456828885
614,1.0151227414608002,0.6352694924123495
615,1.0120256841182709,0.6369265654979941
616,1.0121433436870575,0.6364686900401186
617,1.011249840259552,0.6365777080062794
618,1.0090768337249756,0.6377605529391244
619,1.015362948179245,0.6341575091575091
620,1.0199448764324188,0.6325603959532531
621,1.010026216506958,0.6374116954474097
622,1.0092507600784302,0.6373408337694052
623,1.0116291642189026,0.6363760247688819
624,1.0082463920116425,0.6381312140240711
625,1.010364443063736,0.6365940607012036
626,1.0127525627613068,0.6349696930054073
627,1.0070676505565643,0.6386599511599511
628,1.00934898853302,0.6369592708878423
629,1.0089020431041718,0.6370682888540031
630,1.0068092048168182,0.6383274463631606
631,1.0147144198417664,0.6342501744287459
632,1.007349044084549,0.6383110936682366
633,1.0042132139205933,0.6394884877027734
634,1.0049781501293182,0.6389379469736612
635,1.0009700953960419,0.6411237571951858
636,1.0069692730903625,0.6380603523460666
637,1.012052834033966,0.6354875283446711
638,1.0050795674324036,0.6386817547531833
639,0.9998657554388046,0.6413036368393511
640,1.0014291107654572,0.6404587476016047
641,1.0052295327186584,0.6383219954648526
642,1.0035490691661835,0.6392868044653759
643,0.9980368614196777,0.6423284057212628
644,1.0032179951667786,0.6397119745334031
645,1.006605178117752,0.6377987092272807
646,0.9989383667707443,0.641554378161521
647,0.9978786408901215,0.6416306907378336
648,0.9990080147981644,0.6409711320425606
649,0.9955183565616608,0.6428353392639107
650,0.9927127510309219,0.6444270015698587
651,0.9960150122642517,0.6429443572300715
652,1.0029036104679108,0.63849642421071
653,1.0046015679836273,0.6377387493458923
654,0.9995714426040649,0.6405786673643816
655,0.9970211386680603,0.642077664399093
656,0.9948127865791321,0.6430642769928484
657,0.9947522431612015,0.6429007500436071
658,0.9930237382650375,0.6437347374847375
659,0.9964637607336044,0.6421212715855573
660,1.000410720705986,0.6395320948892378
661,0.994272455573082,0.6429334554334555
662,0.9945854842662811,0.6429825135182278
663,0.9997765123844147,0.6397610326181755
664,0.990295335650444,0.644988444095587
665,0.9899217039346695,0.6449066806209663
666,0.9910741597414017,0.6439309698238269
667,0.9857290983200073,0.6477193441479155
668,0.9853509217500687,0.6478883219954649
669,0.9857353419065475,0.6472505668934241
670,0.9864562153816223,0.6470815890458748
671,0.9946147352457047,0.6424483254840397
672,1.0104964673519135,0.6338631606488749
673,0.9959174394607544,0.6409111721611722
674,0.9954803436994553,0.6415107709750567
675,0.9909429848194122,0.643800148264434
676,0.9885619133710861,0.6447704081632653
677,0.9859677106142044,0.646182190825048
678,0.9830220639705658,0.6480463980463981
679,0.9825258553028107,0.6485533315890458
680,0.9825861603021622,0.6483243938601081
681,0.9818773418664932,0.648177219605791
682,0.9805984348058701,0.6488858363858364
683,0.9793907999992371,0.6497416274201988
684,0.9784133434295654,0.6500741322169894
685,0.978023111820221,0.6499596633525205
686,0.9802164882421494,0.648705956741671
687,0.9958404153585434,0.6398645996860283
688,0.9971962124109268,0.6389433978719693
689,0.9826387614011765,0.6475340136054422
690,0.9867523312568665,0.6446613901971044
691,0.9862939268350601,0.6446395866038723
692,0.9974999576807022,0.6386490493633351
693,0.9958109855651855,0.6400608320251178
694,0.9805340617895126,0.6479373800802373
695,0.987683430314064,0.6445850776207919
696,0.9838551580905914,0.6457134135705564
697,0.9754296839237213,0.6507118873190302
698,0.9778490215539932,0.6489512471655329
699,0.9758597314357758,0.6504502442002442
700,0.9762695133686066,0.6508481597767312
701,0.9764117300510406,0.6497743328100472
702,0.9738260507583618,0.6514532094889238
703,0.9745735675096512,0.6509135705564277
704,0.9761462211608887,0.6497307256235828
705,0.9790636599063873,0.648831327402756
706,0.9814893454313278,0.6464928920286063
707,0.9760746955871582,0.6496980202337346
708,0.9729825407266617,0.6510225885225885
